DISBURSED_AMOUNT,LTV,STATE_ID,PERFORM_CNS_SCORE,CREDIT_HISTORY_LENGTH
41210,73.77,4,0,0
40394,67.96,6,771,5
53578,89.92,11,17,2
50243,68.85,3,836,25
42972,62.45,10,738,27
43545,63.85,4,0,0
51278,81.16,1,15,0
60213,89.71,4,0,0
57259,88.51,18,588,6
46849,62.91,5,0,0
65403,69.33,4,0,0
33484,49.44,9,379,71
42994,68.12,6,578,24
51303,87.13,6,810,6
58259,79.31,8,646,26
73711,69.75,3,0,0
77251,73.79,3,0,0
52528,92.84,4,637,55
57553,83.86,4,558,53
56259,77.59,3,0,0
39894,74.44,6,18,9
60713,75.64,4,0,0
33136,49.89,3,738,5
37275,34.63,3,0,0
58013,57.31,3,0,0
48349,73.13,4,738,9
41220,61.33,13,0,0
52303,79.93,17,0,0
52678,83.94,6,0,0
39644,68.45,6,706,13
57159,87.64,9,571,13
60813,88.72,11,15,0
50078,73.71,6,713,37
71373,85.0,4,0,0
60947,83.97,4,0,0
54259,78.71,9,542,25
56259,81.67,17,810,22
52378,78.68,4,596,25
57213,84.56,14,0,0
72123,73.97,7,15,1
55099,79.44,4,783,37
43939,69.78,4,0,0
40594,66.33,1,732,67
101718,65.16,9,0,0
59813,65.87,4,681,4
73023,79.59,1,341,59
55259,79.39,1,627,96
36325,52.14,13,0,0
55859,78.7,9,0,0
45499,64.61,3,0,0
56013,88.79,18,728,47
33484,50.38,13,0,0
62713,81.11,17,619,45
56959,78.64,9,0,0
64882,79.65,4,0,0
35939,73.7,8,0,0
75614,74.78,8,708,15
73373,68.73,9,0,0
71817,74.85,7,0,0
52078,68.39,3,0,0
45095,73.08,12,0,0
40694,63.8,2,678,20
58013,89.66,15,0,0
51723,78.37,9,0,0
39710,59.71,4,0,0
52508,79.12,4,0,0
47149,71.6,6,0,0
58947,89.02,11,0,66
56113,82.6,17,0,0
56013,70.43,3,656,13
53303,50.48,3,0,0
60997,74.32,3,0,0
51803,83.48,4,0,0
71823,72.44,15,0,0
38939,59.68,5,830,20
34863,54.52,13,0,0
49078,59.79,4,0,0
58213,89.72,6,300,44
63013,75.0,8,300,90
51223,77.06,3,0,0
49203,74.21,6,791,46
60947,89.0,5,737,7
70384,78.9,4,0,0
59303,84.78,9,710,4
63084,60.7,13,0,0
53578,89.86,5,0,0
72817,71.29,13,16,18
48349,80.22,4,710,25
48649,74.86,6,0,0
41822,65.97,13,0,0
57970,94.68,3,300,49
53078,77.84,7,0,0
62747,78.49,6,0,0
56013,76.12,3,0,0
66882,82.89,6,0,0
60447,78.91,4,0,0
59013,77.45,4,0,0
45195,78.32,4,0,0
54019,78.54,9,754,13
43929,67.23,7,0,0
72817,64.88,3,0,0
33341,74.91,11,0,0
55313,89.87,11,733,33
35275,56.07,3,0,0
52278,79.89,9,658,50
54303,89.03,6,758,26
57013,86.57,4,0,0
67669,79.77,14,832,16
72950,78.01,4,836,19
47869,74.0,13,0,0
54459,81.76,6,825,25
42094,58.44,5,584,15
61947,53.81,4,0,0
58400,85.0,8,0,0
58459,84.23,9,300,5
54859,89.84,6,763,60
53703,88.4,6,749,28
52303,74.16,3,0,0
48045,74.03,4,0,0
43735,69.23,10,0,0
74023,70.58,17,708,37
107112,69.48,4,836,12
41894,59.22,4,659,8
48349,75.62,6,455,16
48093,73.54,13,706,7
64382,89.98,8,17,2
40240,68.0,4,698,50
52206,86.56,4,0,0
53003,79.62,9,597,5
58513,89.77,6,738,24
60247,89.86,18,0,0
60933,64.92,13,642,22
73123,67.28,7,0,0
48378,75.11,4,0,0
61913,83.73,6,0,0
29524,42.9,3,0,0
56513,84.67,6,0,0
54179,85.0,4,16,23
68782,72.32,5,300,27
58447,73.02,13,571,20
40394,54.99,3,758,63
66882,72.76,13,0,0
62947,89.89,5,0,0
56259,84.38,6,763,11
27681,42.22,6,0,0
66882,76.38,3,738,4
32984,52.78,6,825,7
49803,81.27,10,0,0
29529,43.98,5,0,0
50303,79.33,6,0,0
62213,80.43,3,0,40
53078,88.05,11,0,0
45949,80.81,1,486,19
38141,68.69,10,692,51
40394,64.92,1,749,24
82686,73.91,3,0,0
46349,78.63,8,0,0
57913,81.59,13,0,0
44849,74.33,11,0,0
63013,79.83,14,624,25
62295,65.98,4,392,51
55913,83.69,13,819,50
72717,60.04,3,0,0
63213,86.84,3,300,116
56013,73.68,12,832,23
42322,66.47,1,0,0
123062,79.57,4,765,34
43549,73.03,1,300,0
46349,79.6,15,819,27
32484,43.59,13,717,61
40654,73.45,1,15,20
44394,61.9,9,742,35
49049,73.6,6,0,0
56513,79.91,6,300,35
65869,88.82,9,498,73
68169,72.8,4,0,0
75779,84.87,8,738,7
52903,77.87,6,619,26
47349,78.32,8,738,11
46071,72.56,9,705,25
49303,72.26,6,0,0
44349,73.11,4,0,0
55259,79.15,8,572,4
57013,89.28,6,679,15
50003,85.93,16,420,105
59259,88.24,4,714,24
44244,71.54,11,726,69
54113,82.98,4,0,0
51103,76.83,3,0,0
61213,71.7,19,657,49
65782,77.9,14,0,0
72817,69.17,13,0,0
70142,81.45,4,0,0
65169,73.22,4,0,0
52000,78.0,4,606,35
45349,68.52,10,0,0
48145,84.1,5,347,32
54859,79.67,9,0,0
57259,68.95,5,300,37
71817,71.97,3,0,0
50878,84.73,14,0,0
37339,57.41,10,0,0
34339,60.51,6,627,39
63113,78.39,4,505,58
55575,85.0,4,425,39
60763,89.58,9,749,36
57118,89.99,4,0,0
48643,80.57,9,300,26
34484,61.76,3,0,0
47000,56.04,19,836,31
59853,89.51,9,0,0
50922,79.41,4,0,0
55159,83.93,14,0,0
55259,75.0,3,0,0
51703,73.16,6,664,48
64669,92.67,11,588,66
54813,78.4,14,0,0
54303,73.85,9,417,78
71719,86.47,4,576,30
55219,88.02,9,763,8
35439,42.34,5,738,3
69069,70.5,14,0,0
49703,74.71,6,557,11
64782,79.92,4,610,25
63013,89.86,4,825,13
59000,84.49,2,0,0
59013,82.42,3,0,0
32354,61.73,6,792,142
52759,81.23,4,544,7
57413,84.87,6,0,0
50243,79.07,4,0,0
58213,82.7,4,836,36
67882,89.61,4,0,0
45349,64.96,3,0,0
82533,79.82,8,675,23
54863,80.22,8,0,0
47349,76.56,6,690,23
40561,55.47,13,450,22
54513,89.1,11,658,22
36809,66.18,8,0,0
37541,68.76,1,738,46
50063,77.7,6,0,0
82900,74.96,3,0,0
56813,81.51,13,0,0
60713,87.94,4,757,62
36571,74.71,4,0,0
51578,89.11,5,621,29
60865,54.61,12,0,0
52303,68.2,3,0,0
37141,59.44,11,0,0
36339,80.43,8,0,0
28029,74.86,8,710,12
73117,74.92,1,16,0
78579,66.78,9,732,31
45492,71.76,3,749,104
54894,76.0,13,0,0
90155,58.53,3,738,7
51503,80.39,17,398,11
41394,84.23,2,0,0
52703,76.22,8,336,137
47749,72.7,6,758,36
57713,89.86,6,0,0
63447,78.66,4,0,0
69169,78.42,1,0,0
47645,83.69,5,708,14
49145,73.26,3,0,0
47549,84.59,11,679,22
63947,71.45,3,836,25
44149,77.98,3,0,0
59613,84.39,6,0,0
44394,64.1,6,706,25
39194,62.38,3,0,0
38574,65.97,7,0,0
55197,54.24,12,0,0
55077,85.0,9,0,0
37159,50.43,3,0,0
46599,74.74,6,836,23
48922,83.4,4,0,0
52503,74.04,8,17,2
56559,82.29,9,625,25
57183,88.6,9,0,0
55659,84.27,6,15,0
79686,74.2,5,680,28
53303,77.39,4,681,62
48349,48.86,3,0,0
24989,64.29,4,661,60
66669,84.69,17,0,0
31784,50.62,6,749,13
59013,85.13,14,0,0
68683,72.81,10,0,0
63113,81.87,14,0,0
65382,84.24,4,785,12
72317,66.69,3,0,0
45349,64.42,9,685,55
46069,65.1,3,0,0
70170,72.1,13,704,112
54713,82.84,13,0,0
62313,86.89,8,706,15
50303,79.02,8,694,33
41294,68.09,4,0,0
50553,71.13,14,0,0
38500,51.58,8,0,0
56459,77.97,9,18,12
72123,75.77,3,0,0
51303,68.39,3,615,13
64213,76.41,7,300,84
48903,76.93,6,0,0
67582,69.92,3,17,35
47803,76.0,3,386,109
46849,63.97,15,0,0
51910,59.82,13,16,77
68169,46.11,7,0,0
54259,86.76,2,0,0
56013,79.07,5,0,0
55159,84.94,4,797,127
43119,81.82,6,0,0
51503,84.09,6,0,0
33875,78.1,2,411,80
63513,94.58,11,590,38
59647,77.47,4,611,5
34900,48.62,14,0,0
49703,88.01,6,710,9
35467,62.86,6,716,137
47645,78.1,8,681,24
55171,85.0,6,0,0
58713,80.04,9,836,49
48349,74.61,16,0,0
55491,84.76,3,644,28
91055,69.68,11,0,0
56813,65.39,13,0,0
60713,75.03,3,0,0
39339,73.0,1,784,144
48145,72.43,7,0,0
43394,70.71,3,0,0
68669,79.91,4,300,11
70000,86.91,8,641,12
50743,68.4,3,0,0
57013,89.88,6,722,93
61813,89.79,4,300,44
60963,84.35,9,619,11
65369,76.93,8,17,14
54303,85.34,1,825,6
72123,66.02,13,0,0
95293,61.08,13,18,31
55109,79.98,4,0,0
49145,89.29,4,0,0
54313,79.57,4,300,0
41394,62.5,17,0,0
50243,73.5,3,670,25
50733,66.65,12,0,0
51503,87.05,11,720,31
71317,64.05,7,0,0
48558,79.16,3,738,10
47803,80.28,6,766,18
44200,75.56,11,738,14
59013,74.53,3,0,0
56259,85.33,4,0,0
55459,83.42,6,300,31
55759,82.74,4,300,131
72835,85.0,8,0,0
55259,69.99,9,601,25
39794,63.87,16,339,39
48743,79.89,1,774,23
41894,61.78,5,0,0
44394,72.58,6,644,16
57213,79.39,4,0,0
61463,89.16,9,18,17
49303,78.66,6,615,10
50203,73.22,6,825,7
73223,68.1,1,0,0
74123,62.94,14,0,0
49738,79.38,6,738,10
40894,62.88,4,0,0
48349,78.99,6,825,20
50853,76.43,4,0,0
51303,70.22,12,0,0
13664,19.8,3,0,0
45249,75.57,6,17,0
47749,73.89,8,0,0
52703,70.34,3,0,0
34739,79.69,6,728,29
55513,87.24,5,738,25
61258,83.97,8,14,12
54459,73.11,3,0,0
60541,85.0,9,586,0
91755,68.2,13,830,38
58612,84.39,4,635,7
53279,88.06,9,0,0
59463,89.05,9,0,0
55189,85.7,9,454,26
59259,81.61,17,0,0
58759,63.49,8,0,0
40883,67.34,13,0,0
53203,73.2,9,695,54
60947,84.0,4,0,0
54249,79.0,9,595,57
62213,54.7,3,825,13
76951,72.41,7,17,8
63247,78.06,4,0,0
53713,89.83,6,0,0
36275,78.98,3,0,0
59947,77.48,3,0,0
56959,77.43,4,708,42
60213,74.33,8,300,35
48849,79.27,15,0,0
61847,84.71,18,595,71
67875,61.97,13,0,0
98090,75.45,11,815,40
53503,57.24,13,0,0
43710,79.09,8,0,0
39510,63.05,13,571,62
51603,74.49,17,0,0
67740,89.06,4,565,18
57313,88.43,5,0,0
54519,81.43,1,300,39
45749,68.81,13,0,0
44949,74.78,3,0,0
71623,79.35,4,0,0
49078,84.56,4,0,0
52195,71.31,8,513,35
32641,48.85,4,772,70
48349,83.14,1,0,0
54013,74.31,3,0,0
66082,87.95,13,0,0
53078,89.91,11,0,0
55513,82.43,13,0,0
61213,84.25,17,738,22
75751,73.16,5,836,31
50578,78.68,6,783,24
57159,86.42,14,0,0
68317,70.24,12,0,0
32484,74.76,18,0,0
62213,81.63,3,0,0
50503,58.76,8,655,80
46364,76.15,18,0,0
57764,85.88,6,830,25
44713,79.82,6,0,0
56273,85.0,9,0,0
57263,84.84,6,0,0
43394,64.09,12,613,58
49349,69.9,8,726,41
48845,72.16,13,0,0
48462,51.95,4,570,91
66482,74.07,3,737,14
49303,73.8,3,707,14
95800,54.02,6,0,0
28529,47.05,5,0,0
55213,89.63,4,0,0
54759,75.7,6,830,6
48145,72.5,13,0,0
55013,79.96,13,0,0
64032,83.54,8,628,12
50676,80.22,4,0,0
56759,85.92,14,16,0
54413,84.07,4,806,132
66169,89.32,8,0,0
46849,71.84,6,825,9
61147,89.93,18,0,0
44349,55.46,3,615,9
53303,80.12,14,15,1
52503,84.61,6,0,0
70159,74.85,8,0,0
50327,70.22,3,0,0
53678,89.9,11,697,24
45389,68.0,13,0,0
54373,79.95,6,738,10
57563,74.48,4,16,20
57854,74.59,13,0,0
40894,72.52,6,0,0
56592,85.0,8,0,0
56509,82.12,9,579,20
54715,79.02,2,721,28
63659,73.09,1,597,48
58147,84.93,4,0,0
51723,78.05,7,710,25
47548,70.03,3,300,51
63947,81.34,13,706,46
61347,67.88,13,0,0
45145,78.6,6,0,0
78251,80.81,4,0,0
59713,61.0,5,0,0
47349,82.0,4,0,0
54259,79.21,14,300,76
41822,69.46,11,300,135
68882,89.83,4,758,44
57013,89.92,6,832,5
41394,68.3,1,0,0
57644,94.62,4,709,129
58759,89.55,4,825,13
52678,77.74,4,825,7
47849,74.22,10,737,41
27300,43.89,6,450,42
58259,89.42,6,821,29
65082,75.53,6,0,0
64169,94.91,11,300,288
43394,74.09,7,0,0
46369,87.32,4,825,10
61213,81.93,3,0,0
56559,77.29,14,0,0
62447,81.88,3,859,98
53103,79.42,8,0,0
53903,87.0,11,0,0
48949,70.79,4,0,0
54219,78.7,9,528,36
43394,69.53,6,0,0
56959,70.88,14,763,6
53009,77.04,4,737,9
59900,89.97,9,0,0
56476,84.74,9,738,25
58259,70.24,3,0,0
58259,88.8,11,575,41
59687,67.64,12,17,0
50303,74.19,14,543,18
92405,84.47,4,651,6
48349,74.34,3,0,0
54153,89.2,6,300,0
51853,84.49,6,428,34
55200,74.53,8,792,54
62613,89.74,4,815,25
53078,70.22,13,0,0
62937,79.99,4,613,5
59927,72.4,4,0,0
43394,80.82,4,0,0
51578,88.27,11,0,0
50303,77.94,16,712,60
50568,85.0,6,0,0
47645,67.98,13,0,0
56263,62.7,8,706,33
35339,71.84,6,0,0
43894,77.05,11,0,0
49703,82.04,1,825,18
50158,85.72,4,455,26
47895,87.03,6,0,0
59213,88.93,4,753,22
52550,79.8,3,0,0
79533,59.56,4,0,0
71817,71.49,3,732,12
49249,68.38,4,737,7
53203,89.59,4,656,39
40710,55.9,3,0,0
60547,77.2,3,0,0
36439,56.0,7,477,26
49303,80.41,7,0,0
56359,78.75,17,0,0
54949,84.07,9,16,0
46145,76.88,10,592,16
47349,79.81,6,723,17
49045,71.29,3,0,0
51303,71.23,4,738,13
60437,84.97,4,0,0
49803,71.33,14,0,0
55108,85.0,6,431,39
78886,74.93,5,0,0
48904,60.94,13,0,0
95899,64.78,16,15,1
38139,47.24,5,706,15
57513,78.15,4,0,0
47149,57.6,8,648,21
43849,82.12,2,0,0
57129,77.92,3,0,0
33939,59.17,18,0,0
63947,84.04,2,469,39
70163,68.71,6,0,0
50018,78.63,3,17,2
61747,82.67,5,649,22
72517,89.91,4,749,16
53703,81.24,6,0,0
54213,89.85,5,0,0
68482,83.24,19,0,0
41894,54.8,3,0,0
65669,62.14,14,721,9
60712,88.0,13,694,40
50038,72.88,8,618,58
82933,74.47,3,0,0
64382,84.13,4,825,8
36505,61.62,3,0,0
53449,80.91,9,681,23
58276,87.41,3,0,0
54241,84.99,6,0,0
45849,78.02,16,0,0
49303,83.31,1,0,0
67882,71.49,5,376,36
39442,69.42,1,300,148
66882,65.4,3,0,0
50003,80.34,14,0,0
22574,39.58,6,738,6
47349,76.52,6,681,23
61463,84.86,9,0,0
109597,69.37,8,0,0
50303,65.01,14,432,76
70823,74.96,15,390,36
65740,72.56,8,763,14
56013,88.17,4,0,0
85989,73.53,4,825,7
38139,70.62,4,0,0
58159,53.1,13,0,0
60713,89.36,3,0,0
61913,48.64,3,0,0
64213,89.04,4,447,34
58413,84.88,6,0,0
47145,60.8,13,0,0
53803,86.96,11,0,0
48603,73.75,1,590,46
59278,85.0,9,300,23
87197,74.29,13,0,0
97490,62.98,3,0,0
47751,76.78,8,679,24
54259,83.97,17,0,0
70623,74.7,16,17,2
58812,89.85,4,0,0
60947,79.79,3,18,53
51303,66.1,3,16,36
53703,79.84,6,407,24
67682,89.93,4,753,6
82686,64.84,3,0,0
51882,82.71,8,721,27
50753,84.99,4,0,0
31484,64.67,6,653,98
51478,83.97,4,421,3
52078,79.47,3,0,0
46249,70.75,11,17,25
47749,70.52,6,0,0
45879,79.97,15,0,0
64882,89.37,19,0,0
35439,78.51,6,0,0
50303,72.78,14,750,14
82686,68.14,13,0,0
58847,89.85,4,0,0
55813,74.78,3,0,0
30984,75.43,5,825,22
32584,54.12,11,0,0
47349,72.42,18,552,32
56313,85.0,9,17,2
61947,84.34,3,0,0
35939,55.41,5,0,0
40394,64.53,2,737,71
53003,89.91,6,680,7
70140,74.59,4,0,0
85120,74.73,3,0,0
51003,78.64,8,673,44
50803,89.81,11,0,0
49303,50.28,3,0,0
47849,72.95,6,0,0
73317,73.68,7,738,4
55259,76.88,7,0,0
68000,78.22,14,630,83
38439,60.48,3,694,23
36039,54.87,4,664,178
54259,86.61,1,698,22
45389,72.75,7,523,92
51723,76.76,16,0,0
50624,60.0,4,392,20
60607,82.49,3,0,0
46949,50.17,12,0,0
40894,78.16,16,0,0
56259,81.84,14,0,0
57659,81.77,6,839,57
68383,73.28,5,16,3
35395,52.09,13,738,13
54049,84.71,1,0,0
95586,57.35,7,0,0
53249,83.29,9,0,0
48799,77.54,4,746,61
58947,87.76,3,0,0
47349,79.94,4,14,18
62947,63.02,13,0,0
69123,84.86,3,0,0
55459,79.11,2,738,6
89645,57.5,13,643,60
39794,53.97,4,0,0
52503,79.95,6,16,14
59953,72.83,5,0,0
68169,73.73,8,17,2
53763,77.5,4,18,9
55759,87.37,6,785,14
53303,83.73,1,0,0
53303,88.22,18,453,103
56759,88.64,9,0,0
42894,74.28,4,737,6
39979,74.44,6,0,0
49199,65.74,14,0,0
49453,67.46,9,0,0
63258,84.79,19,418,15
34484,52.24,6,738,10
48349,83.91,1,680,124
60943,69.48,3,0,0
37849,73.95,4,710,4
56009,83.85,14,327,30
57693,89.4,9,758,32
69617,82.53,5,0,0
61947,90.0,4,0,0
55813,78.6,6,0,0
44500,72.82,11,0,0
41300,71.75,10,647,21
67382,89.85,6,0,0
51803,85.42,6,451,29
59259,85.95,1,0,0
47549,78.88,6,0,0
74123,54.61,3,0,0
54259,78.87,2,628,20
85620,54.52,3,0,0
69945,73.42,1,0,0
63539,84.99,4,0,0
55728,84.26,18,0,0
87632,74.7,13,0,0
42294,59.75,6,0,0
46849,81.85,6,0,0
60913,84.13,4,826,43
60613,85.29,6,738,3
51998,77.86,3,825,7
46369,81.87,1,763,11
36275,68.17,5,697,36
37939,56.14,13,0,0
44705,77.97,5,300,66
54213,75.03,13,300,81
53803,77.84,6,16,133
41265,63.68,3,0,0
83033,75.0,4,825,24
53703,86.65,6,617,61
52778,89.87,11,825,12
45579,58.8,19,16,5
53078,77.91,3,0,0
66082,74.4,5,540,13
50303,74.21,3,0,0
52678,84.8,1,0,0
56513,74.09,5,0,0
48579,73.37,11,637,19
60647,89.23,9,0,0
45349,65.31,6,0,0
56383,73.73,12,0,0
53478,87.15,6,16,23
58013,89.55,4,679,7
47149,73.4,6,0,0
42119,65.12,13,0,0
73817,79.79,8,482,36
60113,89.93,4,738,7
47349,82.89,6,0,0
45149,65.27,13,0,0
51653,81.89,4,762,22
55759,60.44,17,0,0
73623,81.97,4,0,0
46049,70.83,11,785,115
68169,68.4,7,0,0
59500,88.61,9,825,23
58072,89.3,4,0,0
50803,83.59,1,624,43
52303,78.2,4,0,0
48378,67.94,4,710,6
49590,66.51,3,0,0
48149,75.31,6,0,0
56265,78.45,13,0,0
34439,77.2,13,0,0
40270,68.59,3,0,0
91555,72.94,4,0,0
55189,82.68,6,442,53
71327,78.47,12,300,25
66849,74.16,8,836,13
65194,68.47,13,0,0
67782,72.32,10,0,0
56913,84.89,6,305,24
57259,82.92,6,15,1
53243,72.4,4,0,0
51253,79.31,14,0,0
54363,80.09,13,0,0
36439,49.87,17,763,5
95490,63.41,3,0,0
52178,54.74,3,17,0
44238,71.0,13,0,0
52608,78.92,6,763,11
43194,64.18,3,0,0
53203,87.0,6,738,15
56813,89.52,4,0,0
36739,58.94,14,801,40
55013,88.27,6,681,22
39994,63.67,4,595,48
51303,78.95,4,0,0
60147,85.93,4,0,0
58759,84.98,9,572,70
52203,59.48,6,15,1
39894,65.23,6,738,12
58013,73.72,12,763,21
42612,69.64,12,0,0
65022,89.22,4,760,157
58259,79.1,8,0,0
46849,72.78,1,0,0
55959,78.79,4,695,17
52778,69.39,13,819,24
68602,94.76,4,771,26
29984,46.9,11,0,0
57993,79.47,3,0,0
54679,65.65,4,0,0
54459,77.63,5,0,0
40394,55.9,3,0,0
52303,80.31,14,654,30
74751,51.45,13,0,0
59647,76.25,4,0,0
56259,82.97,8,300,160
42794,73.15,6,300,24
57259,83.83,8,0,0
49263,64.92,3,0,0
45879,80.62,1,0,0
58713,79.92,2,0,0
54759,61.09,3,0,0
73507,72.78,13,825,12
58973,70.16,5,0,0
72123,84.35,4,0,0
44317,74.81,4,0,0
54659,88.85,11,0,0
61778,74.87,13,0,0
58013,88.72,8,643,44
49503,77.86,6,18,19
63947,89.04,4,16,9
61963,89.01,8,671,94
42844,67.7,5,0,0
45649,84.83,14,419,75
68267,88.99,8,323,34
47764,78.99,6,825,7
53703,82.94,8,0,0
58259,81.41,1,728,27
46349,57.85,3,15,0
56601,85.0,6,434,104
46349,71.9,6,0,0
58259,74.65,4,0,0
52478,76.04,12,825,24
46349,80.33,6,627,26
52478,84.15,6,621,39
67807,69.32,8,0,0
54513,81.78,6,0,0
54119,85.79,7,0,0
47349,70.48,13,0,0
57259,87.93,8,696,59
53303,68.05,3,0,0
48349,77.79,1,0,0
52802,81.55,3,0,0
47349,65.25,3,709,5
52003,73.83,8,612,58
60913,79.64,9,419,17
17519,23.25,9,0,0
57459,86.16,4,680,9
54303,68.13,1,300,138
65669,74.31,8,605,43
54563,85.71,6,586,58
51303,76.21,6,0,0
54961,75.26,12,0,0
59263,69.28,14,0,0
37275,59.98,13,684,36
36269,48.18,3,593,39
49478,76.43,10,734,69
51538,83.52,6,0,0
60213,65.65,12,0,0
48049,79.3,15,0,0
54078,74.83,2,0,0
57013,89.14,3,680,10
40144,67.69,4,676,7
32304,44.36,3,0,0
55833,80.47,3,0,0
61347,85.69,6,597,11
33184,76.29,15,604,53
61384,85.0,4,0,0
51303,60.3,5,0,0
56159,85.98,9,300,28
97390,73.71,3,0,0
56259,82.61,4,0,0
64882,64.63,5,17,2
52078,76.75,13,0,0
95800,59.26,6,455,40
30882,73.89,4,16,16
53620,73.61,8,805,28
46349,74.31,3,0,0
57813,82.8,4,728,51
60113,89.85,18,0,0
42765,79.38,16,0,0
50278,87.54,11,0,0
43260,68.77,3,16,12
54303,88.0,4,0,0
66482,87.0,13,0,0
43194,66.27,14,743,71
50243,73.81,10,0,0
60187,86.32,5,0,0
33469,45.0,3,737,16
60797,79.37,2,0,0
46412,73.88,6,836,36
107208,74.53,6,0,0
56300,79.22,4,0,0
52079,88.89,4,723,34
26061,43.65,1,17,33
50078,83.51,6,738,24
48261,56.16,13,0,0
39394,61.93,4,0,0
50078,67.39,3,0,0
61201,85.0,4,0,0
38776,58.54,10,0,0
43394,74.4,3,15,1
69433,70.04,15,17,0
96586,57.86,13,0,0
56759,88.08,6,825,6
47549,69.97,14,0,0
51053,77.82,14,0,0
59687,72.14,13,0,0
50503,75.2,6,617,26
45749,62.68,12,718,35
49501,77.69,11,0,0
65169,80.82,3,819,59
48945,74.29,6,763,35
62213,74.12,4,0,0
45649,71.45,13,18,24
55941,61.28,12,0,0
35679,52.32,4,778,22
55213,84.32,6,18,36
58559,74.89,8,0,0
71317,87.07,4,0,0
50803,65.37,3,0,0
48645,74.53,4,771,6
65169,65.49,3,0,0
38164,68.33,15,490,142
53303,71.94,3,0,0
61139,63.21,12,0,0
56259,82.04,14,0,0
48178,88.87,4,363,42
51278,73.53,13,738,9
35589,72.69,3,0,0
67169,88.86,8,0,0
51538,81.24,5,585,57
71017,89.87,19,0,0
83186,74.58,6,0,0
53628,87.7,3,694,52
47349,59.79,3,0,0
57800,89.38,4,0,0
29984,41.19,3,819,12
67882,88.52,3,0,0
56513,75.11,13,763,7
24323,35.16,5,0,0
52985,77.15,9,749,71
38439,74.65,3,825,19
52707,89.64,4,0,0
59259,82.99,17,0,0
49203,78.4,11,0,0
51968,78.31,9,0,0
59259,77.72,14,0,0
65069,83.67,13,836,24
54759,70.89,3,0,0
63882,81.15,3,0,0
51303,67.83,1,636,13
45730,74.91,2,0,0
45145,76.46,6,0,0
47158,83.21,4,0,0
50303,85.21,6,0,0
61547,84.99,19,0,0
54209,78.38,13,0,0
58747,85.44,4,0,0
59953,76.16,3,0,0
52303,89.29,18,0,0
50100,69.33,9,755,36
54078,54.95,13,0,0
62213,70.68,6,300,164
52303,70.67,8,0,0
76079,75.52,8,679,6
40336,54.27,13,758,65
51303,81.92,1,825,238
67669,74.67,3,0,0
50803,83.44,4,749,32
31400,53.58,18,0,0
45325,69.74,12,0,0
47979,89.15,6,743,14
51078,71.74,13,681,11
58259,58.87,3,0,0
58325,83.58,13,701,25
43368,63.07,12,0,0
36938,46.19,3,0,0
47395,67.73,4,14,19
79079,88.39,4,0,0
57001,85.0,9,0,0
57259,61.58,8,300,72
53603,88.62,8,15,0
33984,55.82,18,0,0
28329,44.81,13,0,0
52003,77.6,9,0,0
51166,72.67,3,0,0
57113,89.98,16,0,5
58259,79.21,3,0,0
51078,45.32,3,0,0
41894,82.86,18,0,3
39074,66.12,4,0,0
74219,74.95,5,0,0
49703,73.62,10,796,18
57000,89.84,8,763,23
28884,45.78,4,671,0
55959,82.96,14,0,0
57013,85.14,6,300,33
51233,84.21,16,0,0
51003,79.09,6,0,0
48945,66.95,13,0,0
61747,89.43,19,585,34
63213,68.01,5,0,0
59955,77.88,3,0,0
66169,79.06,8,792,104
59647,89.71,4,0,0
59133,68.42,8,509,33
60447,59.59,3,815,56
29494,73.03,1,300,44
78443,67.91,13,0,0
66382,74.05,6,726,30
59947,84.5,3,18,12
58259,74.02,3,0,0
54703,85.0,6,616,164
60365,77.94,3,702,62
28678,39.46,13,0,0
50578,75.24,4,0,0
61413,79.24,15,763,6
47599,82.25,1,0,0
60213,75.76,1,0,0
56013,89.42,6,0,0
57213,80.85,13,599,40
55428,83.27,4,738,7
51778,77.04,4,0,0
37439,52.33,6,0,0
95800,58.01,6,0,0
44409,73.62,18,763,5
48049,64.08,13,760,61
56459,83.49,9,0,0
43144,80.28,6,0,0
36439,60.06,18,0,0
44145,72.81,3,503,80
58759,79.92,15,0,0
48349,72.16,6,737,7
69169,87.5,4,671,14
53303,83.13,1,0,0
42494,65.95,3,300,141
57019,89.96,4,738,7
52555,85.0,9,0,0
33861,54.75,6,679,14
68503,84.99,8,300,119
39439,63.73,6,778,124
55523,88.81,15,738,3
52803,83.38,9,0,0
87620,75.0,3,0,0
50078,89.91,6,589,7
35939,55.26,11,0,0
48349,75.69,15,0,0
44394,65.17,4,783,32
55559,68.14,3,0,0
55093,84.99,6,0,0
96990,72.35,15,651,15
59213,85.09,1,679,6
55259,79.83,6,0,0
59259,72.84,4,683,64
40694,63.1,6,749,39
92943,70.72,6,0,0
48800,78.02,11,0,0
52300,77.36,14,392,33
47349,64.95,14,593,29
74751,73.88,3,0,0
51578,76.11,4,0,0
56013,74.08,18,0,0
52903,55.95,4,0,21
84360,70.51,12,737,17
50078,72.67,13,0,0
47849,79.18,6,0,0
46500,67.3,8,0,0
43394,69.26,9,785,9
53678,73.3,3,825,21
62283,85.0,4,0,0
23411,38.95,5,0,0
56339,81.77,13,825,24
58947,84.72,4,825,14
49478,75.21,4,672,23
71623,60.92,4,0,0
52303,79.85,17,0,0
48049,72.15,18,0,0
73417,72.98,6,676,62
53503,78.93,4,0,0
51998,53.53,3,0,0
